event_id,merchant_id,event_type,event_date,feature_name,session_duration_sec,platform
EVT000393,M0089,dashboard_viewed,2025-10-30 00:00:00,,688,Android
EVT000394,M0070,first_transaction,2024-11-14 00:00:00,,,Web
EVT000395,M0057,terminal_activated,2026-01-01 00:00:00,,,Android
EVT000396,M0015,dashboard_viewed,2025-06-28 00:00:00,,1114,Android
EVT000397,M0197,feature_used,2024-11-01 00:00:00,Analytics,,iOS
EVT000398,M0064,support_ticket,2025-05-15 00:00:00,,,Web
EVT000399,M0189,terminal_activated,2024-10-22 00:00:00,,,Web
EVT000400,M0100,app_login,2025-11-26 00:00:00,,1761,iOS
EVT000401,M0046,app_login,2024-01-07 00:00:00,,1681,Web
EVT000402,M0179,app_login,2025-09-10 00:00:00,,87,Web
EVT000403,M0180,app_login,2024-12-20 00:00:00,,1183,iOS
EVT000404,M0127,feature_used,2023-11-17 00:00:00,Inventory,,iOS
EVT000405,M0024,terminal_activated,2026-01-11 00:00:00,,,iOS
EVT000406,M0006,feature_used,2023-04-27 00:00:00,Team Management,,Web
EVT000407,M0052,dashboard_viewed,2025-02-13 00:00:00,,1498,iOS
EVT000408,M0083,terminal_activated,2023-10-25 00:00:00,,,Web
EVT000409,M0181,dashboard_viewed,2025-09-17 00:00:00,,257,Web
EVT000410,M0094,payout_requested,2025-03-21 00:00:00,,,Web
EVT000411,M0170,app_login,2024-12-18 00:00:00,,719,Android
EVT000412,M0083,first_transaction,2023-11-04 00:00:00,,,Web
EVT000413,M0112,plan_upgraded,2024-05-27 00:00:00,,,Web
EVT000414,M0082,first_transaction,2025-03-15 00:00:00,,,iOS
EVT000415,M0171,feature_used,2023-09-13 00:00:00,Inventory,,Android
EVT000416,M0188,support_ticket,2024-10-08 00:00:00,,,iOS
EVT000417,M0187,terminal_activated,2025-05-05 00:00:00,,,Web
EVT000418,M0009,first_transaction,2025-05-18 00:00:00,,,Web
EVT000419,M0057,feature_used,2025-01-04 00:00:00,Inventory,,iOS
EVT000420,M0085,support_ticket,2025-01-24 00:00:00,,,Android
EVT000421,M0082,first_transaction,2023-09-13 00:00:00,,,Web
EVT000422,M0172,feature_used,2025-12-23 00:00:00,Team Management,,Android
EVT000423,M0003,app_login,2024-04-22 00:00:00,,1449,iOS
EVT000424,M0090,app_login,2024-01-12 00:00:00,,1505,iOS
EVT000425,M0013,app_login,2025-06-03 00:00:00,,889,iOS
EVT000426,M0106,feature_used,2025-06-18 00:00:00,Team Management,,Web
EVT000427,M0097,first_transaction,2025-10-30 00:00:00,,,Web
EVT000428,M0167,plan_upgraded,2024-08-18 00:00:00,,,iOS
EVT000429,M0116,terminal_activated,2024-05-13 00:00:00,,,Android
EVT000430,M0006,app_login,2023-08-12 00:00:00,,181,Android
EVT000431,M0044,dashboard_viewed,2024-01-17 00:00:00,,1529,iOS
EVT000432,M0141,payout_requested,2023-10-17 00:00:00,,,Android
EVT000433,M0153,payout_requested,2025-02-17 00:00:00,,,Web
EVT000434,M0008,app_login,2025-11-16 00:00:00,,367,Web
EVT000435,M0112,first_transaction,2023-04-28 00:00:00,,,Android
EVT000436,M0053,payout_requested,2024-06-16 00:00:00,,,Web
EVT000437,M0142,support_ticket,2025-09-26 00:00:00,,,Android
EVT000438,M0170,app_login,2025-02-26 00:00:00,,226,iOS
EVT000439,M0101,feature_used,2025-07-11 00:00:00,Inventory,,iOS
EVT000440,M0014,app_login,2025-06-04 00:00:00,,209,Android
EVT000441,M0170,feature_used,2025-06-30 00:00:00,Analytics,,iOS
EVT000442,M0007,app_login,2025-06-30 00:00:00,,197,Android
EVT000443,M0030,app_login,2024-08-13 00:00:00,,994,Android
EVT000444,M0170,app_login,2025-09-21 00:00:00,,1144,Android
EVT000445,M0048,app_login,2025-04-12 00:00:00,,786,iOS
EVT000446,M0115,terminal_activated,2025-02-25 00:00:00,,,Android
EVT000447,M0068,app_login,2024-09-22 00:00:00,,1185,iOS
EVT000448,M0039,plan_upgraded,2025-05-19 00:00:00,,,iOS
EVT000449,M0022,support_ticket,2026-01-19 00:00:00,,,Web
EVT000450,M0106,payout_requested,2024-08-12 00:00:00,,,Web
EVT000451,M0016,dashboard_viewed,2024-12-17 00:00:00,,887,Web
EVT000452,M0176,dashboard_viewed,2024-09-06 00:00:00,,1202,iOS
EVT000453,M0122,app_login,2025-05-18 00:00:00,,1778,Web
EVT000454,M0009,feature_used,2025-12-08 00:00:00,Online Store,,Web
EVT000455,M0159,first_transaction,2025-04-11 00:00:00,,,Android
EVT000456,M0045,payout_requested,2024-05-21 00:00:00,,,iOS
EVT000457,M0050,first_transaction,2025-05-21 00:00:00,,,iOS
EVT000458,M0175,app_login,2026-02-02 00:00:00,,1314,iOS
EVT000459,M0153,app_login,2025-10-25 00:00:00,,1683,iOS
EVT000460,M0023,app_login,2025-06-14 00:00:00,,1160,Android
EVT000461,M0071,feature_used,2025-10-16 00:00:00,Invoicing,,Web
EVT000462,M0160,feature_used,2025-03-27 00:00:00,Inventory,,iOS
EVT000463,M0107,first_transaction,2025-12-26 00:00:00,,,Web
EVT000464,M0150,plan_upgraded,2024-01-04 00:00:00,,,iOS
EVT000465,M0145,plan_upgraded,2025-12-06 00:00:00,,,Android
EVT000466,M0138,dashboard_viewed,2024-12-08 00:00:00,,570,Android
EVT000467,M0168,feature_used,2025-07-03 00:00:00,Inventory,,iOS
EVT000468,M0045,app_login,2024-04-27 00:00:00,,1296,Web
EVT000469,M0175,support_ticket,2023-11-22 00:00:00,,,Android
EVT000470,M0085,support_ticket,2024-07-15 00:00:00,,,Web
EVT000471,M0122,payout_requested,2025-05-06 00:00:00,,,iOS
EVT000472,M0087,dashboard_viewed,2024-09-21 00:00:00,,666,Android
EVT000473,M0126,dashboard_viewed,2024-11-11 00:00:00,,496,iOS
EVT000474,M0077,payout_requested,2025-02-22 00:00:00,,,Android
EVT000475,M0069,support_ticket,2025-09-26 00:00:00,,,Web
EVT000476,M0023,first_transaction,2024-05-29 00:00:00,,,Android
EVT000477,M0190,feature_used,2025-10-14 00:00:00,Invoicing,,Web
EVT000478,M0041,terminal_activated,2025-12-19 00:00:00,,,Android
EVT000479,M0035,plan_upgraded,2025-02-08 00:00:00,,,Web
EVT000480,M0008,first_transaction,2024-08-09 00:00:00,,,iOS
EVT000481,M0064,terminal_activated,2024-10-06 00:00:00,,,Android
EVT000482,M0181,first_transaction,2024-07-29 00:00:00,,,Android
EVT000483,M0130,app_login,2024-10-03 00:00:00,,1425,iOS
EVT000484,M0062,app_login,2025-02-22 00:00:00,,943,iOS
EVT000485,M0122,feature_used,2025-04-25 00:00:00,Team Management,,iOS
EVT000486,M0067,support_ticket,2024-04-06 00:00:00,,,Android
EVT000487,M0008,app_login,2024-07-01 00:00:00,,1778,Web
EVT000488,M0200,payout_requested,2024-05-05 00:00:00,,,Web
EVT000489,M0058,support_ticket,2024-09-02 00:00:00,,,Web
EVT000490,M0105,feature_used,2023-01-17 00:00:00,Inventory,,iOS
EVT000491,M0166,first_transaction,2025-08-23 00:00:00,,,iOS
EVT000492,M0058,app_login,2024-11-15 00:00:00,,1489,Web
EVT000493,M0165,app_login,2025-05-03 00:00:00,,1774,Android
EVT000494,M0118,app_login,2024-12-08 00:00:00,,648,Web
EVT000495,M0134,dashboard_viewed,2025-07-26 00:00:00,,1227,iOS
EVT000496,M0002,feature_used,2025-11-30 00:00:00,Team Management,,Web
EVT000497,M0166,feature_used,2024-03-10 00:00:00,Team Management,,Web
EVT000498,M0028,feature_used,2025-02-07 00:00:00,Team Management,,Web
EVT000499,M0084,dashboard_viewed,2024-12-14 00:00:00,,1373,Web
EVT000500,M0167,app_login,2024-06-02 00:00:00,,1089,iOS
EVT000501,M0015,dashboard_viewed,2025-11-06 00:00:00,,857,Web
EVT000502,M0082,support_ticket,2023-05-07 00:00:00,,,Web
EVT000503,M0128,payout_requested,2024-08-13 00:00:00,,,Android
EVT000504,M0104,app_login,2024-01-03 00:00:00,,1224,Web
EVT000505,M0147,dashboard_viewed,2025-09-04 00:00:00,,1517,Web
EVT000506,M0057,support_ticket,2025-10-04 00:00:00,,,Android
EVT000507,M0172,app_login,2024-05-02 00:00:00,,1761,iOS
EVT000508,M0169,dashboard_viewed,2025-03-16 00:00:00,,631,iOS
EVT000509,M0121,first_transaction,2024-08-25 00:00:00,,,Web
EVT000510,M0144,plan_upgraded,2024-06-03 00:00:00,,,Web
EVT000511,M0086,support_ticket,2024-07-14 00:00:00,,,Android
EVT000512,M0058,support_ticket,2024-11-18 00:00:00,,,Android
EVT000513,M0085,app_login,2026-01-15 00:00:00,,632,Android
EVT000514,M0031,feature_used,2024-05-16 00:00:00,Inventory,,iOS
EVT000515,M0129,first_transaction,2025-09-19 00:00:00,,,Android
EVT000516,M0136,app_login,2024-12-05 00:00:00,,1779,iOS
EVT000517,M0036,payout_requested,2025-01-16 00:00:00,,,Android
EVT000518,M0146,dashboard_viewed,2025-08-20 00:00:00,,323,Android
EVT000519,M0184,first_transaction,2023-07-17 00:00:00,,,Android
EVT000520,M0086,feature_used,2024-04-12 00:00:00,Team Management,,Web
EVT000521,M0015,terminal_activated,2024-12-07 00:00:00,,,iOS
EVT000522,M0195,plan_upgraded,2025-05-07 00:00:00,,,iOS
EVT000523,M0126,plan_upgraded,2024-11-01 00:00:00,,,iOS
EVT000524,M0158,app_login,2025-06-23 00:00:00,,856,Android
EVT000525,M0123,app_login,2024-06-22 00:00:00,,1123,iOS
EVT000526,M0188,app_login,2024-08-11 00:00:00,,689,Web
EVT000527,M0049,terminal_activated,2023-08-13 00:00:00,,,Web
EVT000528,M0188,app_login,2025-07-25 00:00:00,,735,Android
EVT000529,M0034,first_transaction,2025-05-10 00:00:00,,,Web
EVT000530,M0079,first_transaction,2024-05-01 00:00:00,,,Android
EVT000531,M0075,feature_used,2025-05-12 00:00:00,Online Store,,Web
EVT000532,M0087,app_login,2023-10-11 00:00:00,,731,Android
EVT000533,M0092,plan_upgraded,2024-02-04 00:00:00,,,Android
EVT000534,M0005,app_login,2025-07-15 00:00:00,,298,iOS
EVT000535,M0188,terminal_activated,2025-04-19 00:00:00,,,iOS
EVT000536,M0032,app_login,2023-04-24 00:00:00,,798,Web
EVT000537,M0066,plan_upgraded,2025-10-03 00:00:00,,,iOS
EVT000538,M0153,payout_requested,2025-08-19 00:00:00,,,iOS
EVT000539,M0168,dashboard_viewed,2023-12-07 00:00:00,,1442,iOS
EVT000540,M0107,app_login,2024-09-28 00:00:00,,1150,Android
EVT000541,M0122,support_ticket,2025-02-10 00:00:00,,,Web
EVT000542,M0176,feature_used,2024-03-12 00:00:00,Inventory,,Web
EVT000543,M0026,support_ticket,2025-06-06 00:00:00,,,Web
EVT000544,M0156,support_ticket,2025-05-27 00:00:00,,,iOS
EVT000545,M0131,support_ticket,2024-07-30 00:00:00,,,Android
EVT000546,M0030,plan_upgraded,2024-11-23 00:00:00,,,iOS
EVT000547,M0156,first_transaction,2024-12-19 00:00:00,,,Web
EVT000548,M0052,app_login,2025-07-05 00:00:00,,634,iOS
EVT000549,M0011,feature_used,2026-01-30 00:00:00,Analytics,,Web
EVT000550,M0124,app_login,2023-09-03 00:00:00,,56,Web
EVT000551,M0023,dashboard_viewed,2025-12-29 00:00:00,,335,iOS
EVT000552,M0200,feature_used,2023-09-02 00:00:00,Team Management,,Web
EVT000553,M0060,feature_used,2025-04-11 00:00:00,Team Management,,Android
EVT000554,M0013,terminal_activated,2023-11-09 00:00:00,,,iOS
EVT000555,M0075,app_login,2025-10-20 00:00:00,,670,Android
EVT000556,M0190,first_transaction,2024-11-12 00:00:00,,,iOS
EVT000557,M0036,support_ticket,2024-07-24 00:00:00,,,Android
EVT000558,M0092,dashboard_viewed,2025-05-17 00:00:00,,579,Web
EVT000559,M0024,app_login,2025-04-20 00:00:00,,404,iOS
EVT000560,M0103,app_login,2025-01-15 00:00:00,,586,Android
EVT000561,M0177,dashboard_viewed,2026-01-14 00:00:00,,893,Web
EVT000562,M0043,first_transaction,2025-08-06 00:00:00,,,Web
EVT000563,M0016,payout_requested,2023-12-11 00:00:00,,,iOS
EVT000564,M0107,dashboard_viewed,2025-10-01 00:00:00,,1673,Web
EVT000565,M0174,app_login,2026-02-09 00:00:00,,807,Android
EVT000566,M0157,terminal_activated,2024-10-16 00:00:00,,,Android
EVT000567,M0125,first_transaction,2025-08-02 00:00:00,,,Android
EVT000568,M0012,terminal_activated,2025-10-22 00:00:00,,,Android
EVT000569,M0004,support_ticket,2025-06-05 00:00:00,,,Web
EVT000570,M0148,support_ticket,2024-05-26 00:00:00,,,Web
EVT000571,M0087,feature_used,2023-07-24 00:00:00,Inventory,,Web
EVT000572,M0187,app_login,2025-03-20 00:00:00,,1389,Web
EVT000573,M0165,app_login,2023-07-13 00:00:00,,53,Web
EVT000574,M0041,feature_used,2025-10-04 00:00:00,Inventory,,iOS
EVT000575,M0020,plan_upgraded,2025-04-18 00:00:00,,,iOS
EVT000576,M0085,payout_requested,2024-07-16 00:00:00,,,Web
EVT000577,M0058,feature_used,2025-04-14 00:00:00,Inventory,,iOS
EVT000578,M0021,feature_used,2025-10-07 00:00:00,Inventory,,iOS
EVT000579,M0128,app_login,2023-10-30 00:00:00,,1048,Web
EVT000580,M0168,terminal_activated,2024-12-05 00:00:00,,,Android
EVT000581,M0010,feature_used,2023-11-06 00:00:00,Invoicing,,Web
EVT000582,M0159,feature_used,2024-07-30 00:00:00,Online Store,,iOS
EVT000583,M0168,support_ticket,2024-10-02 00:00:00,,,Android
EVT000584,M0014,dashboard_viewed,2025-06-18 00:00:00,,709,Web
EVT000585,M0197,feature_used,2025-07-05 00:00:00,,,Web
EVT000586,M0094,support_ticket,2023-10-06 00:00:00,,,iOS
EVT000587,M0195,support_ticket,2024-07-17 00:00:00,,,Android
EVT000588,M0091,dashboard_viewed,2025-07-20 00:00:00,,1151,Web
EVT000589,M0096,support_ticket,2024-09-27 00:00:00,,,iOS
EVT000590,M0127,first_transaction,2025-05-25 00:00:00,,,Web
EVT000591,M0185,app_login,2024-02-26 00:00:00,,1281,iOS
EVT000592,M0049,first_transaction,2025-12-28 00:00:00,,,Android
EVT000593,M0056,feature_used,2026-02-25 00:00:00,Analytics,,Web
EVT000594,M0087,first_transaction,2025-05-07 00:00:00,,,iOS
EVT000595,M0163,dashboard_viewed,2025-04-23 00:00:00,,282,Android
EVT000596,M0118,support_ticket,2025-01-16 00:00:00,,,iOS
EVT000597,M0128,terminal_activated,2023-06-08 00:00:00,,,Web
EVT000598,M0111,dashboard_viewed,2025-03-31 00:00:00,,1071,iOS
EVT000599,M0178,feature_used,2024-09-11 00:00:00,Invoicing,,Android
EVT000600,M0169,feature_used,2025-08-07 00:00:00,Online Store,,Android
EVT000601,M0108,payout_requested,2025-12-05 00:00:00,,,Web
EVT000602,M0196,app_login,2025-02-18 00:00:00,,732,Android
EVT000603,M0116,dashboard_viewed,2024-08-28 00:00:00,,875,Web
EVT000604,M0180,dashboard_viewed,2026-01-03 00:00:00,,642,Web
EVT000605,M0141,dashboard_viewed,2024-06-28 00:00:00,,441,iOS
EVT000606,M0160,support_ticket,2024-12-20 00:00:00,,,Android
EVT000607,M0173,first_transaction,2025-05-03 00:00:00,,,Web
EVT000608,M0046,feature_used,2025-01-26 00:00:00,,,Android
EVT000609,M0182,first_transaction,2025-06-04 00:00:00,,,Web
EVT000610,M0123,feature_used,2025-05-10 00:00:00,,,Android
EVT000611,M0173,support_ticket,2024-11-03 00:00:00,,,Android
EVT000612,M0109,dashboard_viewed,2025-12-19 00:00:00,,248,iOS
EVT000613,M0098,first_transaction,2024-07-06 00:00:00,,,iOS
EVT000614,M0069,plan_upgraded,2024-06-28 00:00:00,,,Android
EVT000615,M0175,app_login,2026-02-19 00:00:00,,157,Web
EVT000616,M0076,app_login,2025-07-31 00:00:00,,96,Android
EVT000617,M0116,first_transaction,2025-11-05 00:00:00,,,iOS
EVT000618,M0191,feature_used,2025-10-31 00:00:00,Analytics,,Web
EVT000619,M0179,app_login,2025-10-18 00:00:00,,126,Android
EVT000620,M0100,app_login,2025-10-31 00:00:00,,1433,Android
EVT000621,M0142,terminal_activated,2024-12-04 00:00:00,,,iOS
EVT000622,M0159,dashboard_viewed,2024-05-24 00:00:00,,1729,iOS
EVT000623,M0163,support_ticket,2025-06-23 00:00:00,,,Android
EVT000624,M0194,feature_used,2024-08-25 00:00:00,,,iOS
EVT000625,M0076,app_login,2025-10-11 00:00:00,,182,iOS
EVT000626,M0045,support_ticket,2024-04-02 00:00:00,,,Android
EVT000627,M0011,app_login,2025-08-01 00:00:00,,571,iOS
EVT000628,M0042,feature_used,2024-11-24 00:00:00,Invoicing,,Android
EVT000629,M0120,support_ticket,2025-01-12 00:00:00,,,iOS
EVT000630,M0040,payout_requested,2025-11-04 00:00:00,,,iOS
EVT000631,M0199,payout_requested,2025-12-13 00:00:00,,,Web
EVT000632,M0078,feature_used,2025-10-02 00:00:00,Online Store,,Android
EVT000633,M0019,plan_upgraded,2025-05-31 00:00:00,,,Web
EVT000634,M0057,payout_requested,2025-08-05 00:00:00,,,iOS
EVT000635,M0130,first_transaction,2025-12-07 00:00:00,,,Web
EVT000636,M0104,terminal_activated,2024-07-11 00:00:00,,,iOS
EVT000637,M0170,app_login,2025-04-30 00:00:00,,631,iOS
EVT000638,M0193,feature_used,2025-10-08 00:00:00,Online Store,,Web
EVT000639,M0003,first_transaction,2024-07-30 00:00:00,,,Android
EVT000640,M0062,dashboard_viewed,2025-03-14 00:00:00,,1302,iOS
EVT000641,M0011,support_ticket,2025-04-03 00:00:00,,,Android
EVT000642,M0030,app_login,2025-01-06 00:00:00,,1512,Android
EVT000643,M0007,dashboard_viewed,2025-09-23 00:00:00,,1083,Web
EVT000644,M0115,feature_used,2024-10-01 00:00:00,,,iOS
EVT000645,M0083,feature_used,2026-01-21 00:00:00,Invoicing,,iOS
EVT000646,M0198,feature_used,2024-10-01 00:00:00,,,iOS
EVT000647,M0054,support_ticket,2025-05-07 00:00:00,,,Web
EVT000648,M0109,dashboard_viewed,2025-01-28 00:00:00,,1131,Web
EVT000649,M0190,plan_upgraded,2024-12-09 00:00:00,,,Web
EVT000650,M0176,first_transaction,2024-08-21 00:00:00,,,Web
EVT000651,M0085,terminal_activated,2024-08-09 00:00:00,,,iOS
EVT000652,M0046,plan_upgraded,2024-09-09 00:00:00,,,iOS
EVT000653,M0148,dashboard_viewed,2024-06-30 00:00:00,,864,Android
EVT000654,M0116,feature_used,2025-06-26 00:00:00,Team Management,,iOS
EVT000655,M0100,support_ticket,2025-06-23 00:00:00,,,iOS
EVT000656,M0165,support_ticket,2023-07-31 00:00:00,,,Web
EVT000657,M0150,terminal_activated,2026-02-08 00:00:00,,,iOS
EVT000658,M0092,payout_requested,2023-12-06 00:00:00,,,Android
EVT000659,M0176,app_login,2023-08-05 00:00:00,,606,Android
EVT000660,M0098,app_login,2024-06-10 00:00:00,,1000,iOS
EVT000661,M0137,app_login,2025-08-13 00:00:00,,830,Web
EVT000662,M0076,payout_requested,2025-01-08 00:00:00,,,Android
EVT000663,M0174,dashboard_viewed,2025-06-11 00:00:00,,52,Web
EVT000664,M0143,first_transaction,2023-11-07 00:00:00,,,iOS
EVT000665,M0147,feature_used,2024-12-14 00:00:00,Team Management,,iOS
EVT000666,M0192,support_ticket,2025-11-10 00:00:00,,,Android
EVT000667,M0055,app_login,2025-03-12 00:00:00,,1773,Web
EVT000668,M0037,first_transaction,2025-02-06 00:00:00,,,Web
EVT000669,M0065,first_transaction,2024-01-19 00:00:00,,,Web
EVT000670,M0146,dashboard_viewed,2025-11-22 00:00:00,,974,Web
EVT000671,M0141,terminal_activated,2023-08-25 00:00:00,,,Android
EVT000672,M0026,first_transaction,2026-01-14 00:00:00,,,Android
EVT000673,M0092,first_transaction,2025-06-21 00:00:00,,,iOS
EVT000674,M0026,app_login,2024-11-13 00:00:00,,426,Android
EVT000675,M0125,feature_used,2026-02-28 00:00:00,,,Android
EVT000676,M0178,feature_used,2025-12-03 00:00:00,Online Store,,Android
EVT000677,M0081,payout_requested,2023-12-25 00:00:00,,,iOS
EVT000678,M0081,app_login,2024-02-17 00:00:00,,1488,Web
EVT000679,M0165,app_login,2025-03-29 00:00:00,,305,Web
EVT000680,M0188,app_login,2025-04-06 00:00:00,,977,Android
EVT000681,M0092,plan_upgraded,2024-12-30 00:00:00,,,Web
EVT000682,M0028,first_transaction,2023-09-05 00:00:00,,,Android
EVT000683,M0036,dashboard_viewed,2024-08-20 00:00:00,,569,Web
EVT000684,M0161,terminal_activated,2023-08-21 00:00:00,,,iOS
EVT000685,M0130,feature_used,2026-01-15 00:00:00,Online Store,,Android
EVT000686,M0197,feature_used,2024-04-14 00:00:00,Online Store,,Android
EVT000687,M0140,dashboard_viewed,2025-08-01 00:00:00,,996,Web
EVT000688,M0199,first_transaction,2025-04-28 00:00:00,,,iOS
EVT000689,M0198,feature_used,2025-07-18 00:00:00,Analytics,,Android
EVT000690,M0129,feature_used,2025-04-27 00:00:00,Team Management,,Web
EVT000691,M0003,support_ticket,2025-04-30 00:00:00,,,Web
EVT000692,M0043,plan_upgraded,2024-01-15 00:00:00,,,Android
EVT000693,M0041,first_transaction,2023-12-12 00:00:00,,,Web
EVT000694,M0188,feature_used,2025-02-03 00:00:00,Invoicing,,iOS
EVT000695,M0195,feature_used,2024-08-17 00:00:00,Team Management,,Android
EVT000696,M0060,terminal_activated,2025-01-09 00:00:00,,,Web
EVT000697,M0093,app_login,2025-12-23 00:00:00,,961,iOS
EVT000698,M0011,payout_requested,2025-04-04 00:00:00,,,iOS
EVT000699,M0181,payout_requested,2025-04-26 00:00:00,,,Android
EVT000700,M0190,app_login,2025-03-24 00:00:00,,801,Web
EVT000701,M0097,app_login,2024-09-14 00:00:00,,1088,Android
EVT000702,M0097,payout_requested,2025-02-10 00:00:00,,,Web
EVT000703,M0104,app_login,2024-11-15 00:00:00,,1027,Android
EVT000704,M0155,terminal_activated,2024-03-28 00:00:00,,,Android
EVT000705,M0043,app_login,2025-02-01 00:00:00,,1347,Android
EVT000706,M0055,first_transaction,2023-10-29 00:00:00,,,Android
EVT000707,M0155,support_ticket,2024-03-07 00:00:00,,,Web
EVT000708,M0059,app_login,2025-05-11 00:00:00,,1505,iOS
EVT000709,M0124,support_ticket,2025-01-03 00:00:00,,,iOS
EVT000710,M0152,first_transaction,2025-12-05 00:00:00,,,Android
EVT000711,M0006,app_login,2023-09-04 00:00:00,,1204,Web
EVT000712,M0042,first_transaction,2025-08-14 00:00:00,,,iOS
EVT000713,M0147,first_transaction,2025-03-07 00:00:00,,,Android
EVT000714,M0047,feature_used,2025-04-02 00:00:00,Online Store,,Web
EVT000715,M0164,terminal_activated,2025-12-15 00:00:00,,,Android
EVT000716,M0022,app_login,2025-10-08 00:00:00,,995,Android
EVT000717,M0044,app_login,2024-09-29 00:00:00,,1260,iOS
EVT000718,M0150,dashboard_viewed,2024-03-28 00:00:00,,1306,Web
EVT000719,M0131,app_login,2025-06-05 00:00:00,,1434,Android
EVT000720,M0117,feature_used,2023-09-13 00:00:00,Analytics,,Android
EVT000721,M0099,first_transaction,2023-12-24 00:00:00,,,iOS
EVT000722,M0134,dashboard_viewed,2025-11-13 00:00:00,,1431,Android
EVT000723,M0039,feature_used,2024-01-03 00:00:00,Inventory,,Web
EVT000724,M0154,terminal_activated,2025-07-05 00:00:00,,,Web
EVT000725,M0129,plan_upgraded,2024-11-22 00:00:00,,,Android
