merchant_id,month,total_transactions,completed_transactions,failed_transactions,chargeback_count,total_revenue,conversion_rate_pct
M0127,2024-07,2,2,0,0,1599.19,100.0
M0127,2024-09,2,2,0,0,4735.75,100.0
M0127,2024-11,1,1,0,0,1777.08,100.0
M0127,2025-01,2,2,0,0,3236.01,100.0
M0127,2025-03,2,2,0,0,1326.61,100.0
M0127,2025-05,2,1,1,0,824.35,50.0
M0127,2025-07,2,1,0,0,1977.91,50.0
M0127,2025-09,1,1,0,0,1338.78,100.0
M0128,2023-03,1,1,0,0,1094.72,100.0
M0128,2023-04,2,1,0,1,199.49,50.0
M0128,2023-05,1,1,0,0,813.66,100.0
M0128,2023-06,1,1,0,0,1558.28,100.0
M0128,2023-07,1,1,0,0,877.17,100.0
M0128,2023-09,2,1,1,0,2195.59,50.0
M0128,2023-10,1,0,1,0,0.0,0.0
M0128,2024-04,1,1,0,0,1520.7,100.0
M0128,2024-05,1,1,0,0,2208.09,100.0
M0128,2024-09,1,1,0,0,1883.49,100.0
M0128,2024-10,1,0,1,0,0.0,0.0
M0128,2024-11,2,2,0,0,1118.71,100.0
M0128,2025-04,1,0,1,0,0.0,0.0
M0128,2025-05,2,2,0,0,4838.48,100.0
M0128,2025-06,1,1,0,0,152.09,100.0
M0128,2025-07,1,1,0,0,935.41,100.0
M0128,2025-09,3,1,2,0,1929.07,33.33
M0128,2025-12,2,2,0,0,1913.93,100.0
M0128,2026-01,2,2,0,0,1910.54,100.0
M0128,2026-03,1,1,0,0,1680.7,100.0
M0129,2024-10,2,1,1,0,1600.69,50.0
M0129,2024-11,1,1,0,0,228.86,100.0
M0129,2024-12,2,0,1,0,0.0,0.0
M0129,2025-01,3,3,0,0,5090.04,100.0
M0129,2025-02,2,2,0,0,1925.16,100.0
M0129,2025-03,3,2,0,0,2565.76,66.67
M0129,2025-04,2,1,1,0,257.32,50.0
M0129,2025-05,3,3,0,0,4296.17,100.0
M0129,2025-06,2,2,0,0,1781.45,100.0
M0129,2025-07,3,3,0,0,3747.38,100.0
M0129,2025-08,5,4,0,0,4999.37,80.0
M0129,2025-09,2,2,0,0,1116.8,100.0
M0130,2024-07,2,2,0,0,2339.04,100.0
M0130,2024-08,2,2,0,0,4319.36,100.0
M0130,2024-09,1,0,1,0,0.0,0.0
M0130,2024-11,2,2,0,0,1907.91,100.0
M0130,2024-12,1,1,0,0,931.56,100.0
M0130,2025-01,1,1,0,0,1090.21,100.0
M0130,2025-02,1,1,0,0,925.1,100.0
M0130,2025-03,3,2,0,0,2418.94,66.67
M0130,2025-04,1,1,0,0,2365.3,100.0
M0130,2025-07,1,1,0,0,1824.77,100.0
M0130,2025-08,3,3,0,0,4508.09,100.0
M0130,2025-12,2,2,0,0,2110.22,100.0
M0130,2026-01,2,1,1,0,2339.51,50.0
M0130,2026-02,2,1,1,0,610.37,50.0
M0131,2024-06,4,2,0,0,2526.73,50.0
M0131,2024-07,3,1,1,1,1963.11,33.33
M0131,2024-10,3,2,0,0,2523.81,66.67
M0131,2024-11,1,1,0,0,472.86,100.0
M0131,2024-12,2,2,0,0,3392.39,100.0
M0131,2025-02,1,1,0,0,732.09,100.0
M0131,2025-03,1,1,0,0,198.27,100.0
M0131,2025-04,2,2,0,0,3584.99,100.0
M0131,2025-05,1,1,0,0,725.25,100.0
M0131,2025-06,1,1,0,0,1643.87,100.0
M0131,2025-07,3,3,0,0,3889.79,100.0
M0131,2025-08,2,1,0,1,2403.19,50.0
M0131,2025-09,3,2,0,1,3659.5,66.67
M0132,2023-06,2,2,0,0,2156.68,100.0
M0132,2023-07,1,1,0,0,464.01,100.0
M0132,2023-08,2,1,1,0,974.99,50.0
M0132,2023-10,1,0,1,0,0.0,0.0
M0132,2023-11,1,1,0,0,1467.01,100.0
M0132,2023-12,2,2,0,0,2942.87,100.0
M0132,2024-01,1,1,0,0,903.33,100.0
M0132,2024-03,3,2,0,0,2389.82,66.67
M0132,2024-05,1,1,0,0,1769.41,100.0
M0132,2024-06,1,1,0,0,1335.53,100.0
M0132,2024-07,1,1,0,0,1999.24,100.0
M0132,2024-08,1,1,0,0,10.13,100.0
M0132,2024-09,1,0,0,1,0.0,0.0
M0132,2024-10,2,2,0,0,490.43,100.0
M0132,2024-11,1,1,0,0,1341.55,100.0
M0132,2025-01,2,2,0,0,2661.62,100.0
M0132,2025-03,1,1,0,0,371.12,100.0
M0132,2025-04,2,2,0,0,2523.61,100.0
M0132,2025-05,1,0,1,0,0.0,0.0
M0132,2025-07,2,2,0,0,2974.95,100.0
M0132,2025-08,1,1,0,0,986.56,100.0
M0132,2025-09,1,1,0,0,889.92,100.0
M0132,2025-11,1,0,0,0,0.0,0.0
M0132,2025-12,2,2,0,0,358.85,100.0
M0132,2026-02,1,0,0,0,0.0,0.0
M0132,2026-03,2,2,0,0,1547.78,100.0
M0133,2023-07,2,2,0,0,2502.69,100.0
M0133,2023-08,3,2,1,0,3456.08,66.67
M0133,2023-11,1,1,0,0,1785.51,100.0
M0133,2024-02,1,1,0,0,739.41,100.0
M0133,2024-03,1,0,0,0,0.0,0.0
M0133,2024-04,1,1,0,0,2231.03,100.0
M0133,2024-07,1,1,0,0,2412.55,100.0
M0133,2024-09,1,1,0,0,549.4,100.0
M0133,2024-10,2,2,0,0,1353.92,100.0
M0133,2024-11,1,1,0,0,689.9,100.0
M0133,2025-01,1,1,0,0,1024.76,100.0
M0133,2025-02,1,1,0,0,253.58,100.0
M0133,2025-03,2,2,0,0,3631.7,100.0
M0133,2025-04,1,1,0,0,103.41,100.0
M0133,2025-07,3,2,0,0,1946.99,66.67
M0133,2025-08,1,1,0,0,2158.84,100.0
M0133,2025-11,1,1,0,0,2194.02,100.0
M0133,2025-12,1,1,0,0,1750.76,100.0
M0133,2026-01,3,3,0,0,3060.79,100.0
M0133,2026-02,1,1,0,0,1425.93,100.0
M0133,2026-03,1,0,0,1,0.0,0.0
M0134,2024-07,1,0,0,0,0.0,0.0
M0134,2024-08,1,1,0,0,2417.33,100.0
M0134,2024-09,1,1,0,0,1636.03,100.0
M0134,2024-10,1,0,1,0,0.0,0.0
M0134,2024-11,2,2,0,0,2374.21,100.0
M0134,2024-12,3,3,0,0,3330.27,100.0
M0134,2025-01,1,1,0,0,364.99,100.0
M0134,2025-02,2,2,0,0,2002.26,100.0
M0134,2025-03,2,2,0,0,2871.93,100.0
M0134,2025-04,3,2,0,1,2054.99,66.67
M0134,2025-05,4,2,1,1,2079.69,50.0
M0134,2025-07,1,1,0,0,495.5,100.0
M0134,2025-08,2,2,0,0,901.44,100.0
M0134,2025-11,1,0,0,0,0.0,0.0
M0134,2025-12,2,2,0,0,1179.41,100.0
M0134,2026-02,1,1,0,0,605.82,100.0
M0134,2026-03,1,1,0,0,1422.75,100.0
M0135,2023-11,2,2,0,0,3554.25,100.0
M0135,2024-01,1,1,0,0,1420.97,100.0
M0135,2024-03,1,1,0,0,1171.06,100.0
M0135,2024-04,2,2,0,0,3072.02,100.0
M0135,2024-05,2,1,1,0,1673.82,50.0
M0135,2024-06,2,2,0,0,3069.04,100.0
M0135,2024-07,1,1,0,0,2170.33,100.0
M0135,2024-08,1,1,0,0,273.4,100.0
M0135,2024-09,1,1,0,0,1004.24,100.0
M0135,2024-10,4,3,1,0,3312.85,75.0
M0135,2024-11,2,2,0,0,3454.23,100.0
M0135,2024-12,1,0,0,0,0.0,0.0
M0135,2025-02,2,1,0,0,721.89,50.0
M0135,2025-03,2,1,1,0,2022.33,50.0
M0135,2025-04,1,1,0,0,2024.14,100.0
M0135,2025-05,3,3,0,0,4432.99,100.0
M0135,2025-08,1,1,0,0,96.95,100.0
M0135,2025-10,1,0,1,0,0.0,0.0
M0135,2025-11,1,1,0,0,860.0,100.0
M0135,2025-12,1,1,0,0,1615.53,100.0
M0135,2026-01,1,1,0,0,2259.17,100.0
M0135,2026-03,1,1,0,0,1744.22,100.0
M0136,2024-11,4,4,0,0,4709.78,100.0
M0136,2024-12,3,3,0,0,4842.27,100.0
M0136,2025-01,2,2,0,0,2350.94,100.0
M0136,2025-02,5,4,0,0,6027.48,80.0
M0136,2025-03,1,1,0,0,415.28,100.0
M0136,2025-05,5,5,0,0,9016.14,100.0
M0136,2025-06,2,2,0,0,2172.55,100.0
M0136,2025-08,3,3,0,0,5878.28,100.0
M0136,2025-09,2,2,0,0,1799.03,100.0
M0136,2025-10,2,1,0,0,2392.4,50.0
M0136,2025-12,2,2,0,0,1061.06,100.0
M0136,2026-01,2,2,0,0,3000.49,100.0
M0136,2026-02,1,1,0,0,673.42,100.0
M0137,2023-07,1,1,0,0,777.94,100.0
M0137,2023-08,1,0,0,0,0.0,0.0
M0137,2023-10,1,1,0,0,357.38,100.0
M0137,2023-12,3,3,0,0,5226.67,100.0
M0137,2024-02,1,1,0,0,387.78,100.0
M0137,2024-03,1,1,0,0,1690.5,100.0
M0137,2024-04,1,1,0,0,1664.48,100.0
M0137,2024-05,1,1,0,0,291.14,100.0
M0137,2024-07,2,2,0,0,1220.34,100.0
M0137,2024-08,1,1,0,0,1233.79,100.0
M0137,2024-12,2,2,0,0,2683.47,100.0
M0137,2025-02,2,2,0,0,1628.03,100.0
M0137,2025-03,2,1,0,1,1339.03,50.0
M0137,2025-04,3,2,0,0,955.19,66.67
M0137,2025-07,3,3,0,0,4828.44,100.0
M0137,2025-08,1,1,0,0,2430.19,100.0
M0137,2025-09,4,2,0,1,1850.87,50.0
M0138,2023-12,1,1,0,0,1966.98,100.0
M0138,2024-02,1,0,0,0,0.0,0.0
M0138,2024-03,2,2,0,0,1340.77,100.0
M0138,2024-04,3,3,0,0,5202.18,100.0
M0138,2024-06,5,4,1,0,3359.49,80.0
M0138,2024-08,1,1,0,0,1997.78,100.0
M0138,2024-09,2,1,1,0,1052.27,50.0
M0138,2024-11,2,2,0,0,1483.59,100.0
M0138,2024-12,1,1,0,0,1366.78,100.0
M0138,2025-02,1,1,0,0,313.58,100.0
M0138,2025-05,2,0,1,0,0.0,0.0
M0138,2025-07,2,2,0,0,542.02,100.0
M0138,2025-08,1,1,0,0,1950.61,100.0
M0138,2025-09,1,1,0,0,2388.71,100.0
M0138,2025-11,2,2,0,0,2123.29,100.0
M0138,2026-01,1,1,0,0,2153.77,100.0
M0138,2026-02,2,1,1,0,207.64,50.0
M0139,2023-04,2,2,0,0,2354.18,100.0
M0139,2023-05,1,0,0,0,0.0,0.0
M0139,2023-06,4,3,0,0,3451.7,75.0
M0139,2023-07,2,2,0,0,3222.17,100.0
M0139,2023-09,2,2,0,0,187.31,100.0
M0139,2024-01,1,1,0,0,1956.37,100.0
M0139,2024-02,2,1,0,1,1787.97,50.0
M0139,2024-03,1,1,0,0,1512.97,100.0
M0139,2024-04,2,2,0,0,2170.1,100.0
M0139,2024-05,2,2,0,0,2890.29,100.0
M0139,2024-09,2,0,0,2,0.0,0.0
M0139,2025-02,1,1,0,0,1037.87,100.0
M0139,2025-04,1,1,0,0,37.46,100.0
M0139,2025-05,1,1,0,0,1370.83,100.0
M0139,2025-07,1,0,0,1,0.0,0.0
M0139,2025-11,1,1,0,0,1283.88,100.0
M0139,2025-12,1,1,0,0,1587.46,100.0
M0140,2024-03,2,2,0,0,4157.86,100.0
M0140,2024-04,2,2,0,0,4352.24,100.0
M0140,2024-05,2,2,0,0,2678.22,100.0
M0140,2024-06,2,2,0,0,1421.96,100.0
M0140,2024-09,2,2,0,0,2468.81,100.0
M0140,2024-10,1,1,0,0,894.3,100.0
M0140,2024-11,3,3,0,0,3747.57,100.0
M0140,2025-03,2,2,0,0,669.58,100.0
M0140,2025-04,1,1,0,0,1604.28,100.0
M0140,2025-05,2,2,0,0,3009.57,100.0
M0140,2025-08,1,1,0,0,778.01,100.0
M0140,2025-09,3,3,0,0,4558.2,100.0
M0140,2025-12,1,1,0,0,680.74,100.0
M0140,2026-02,1,1,0,0,74.0,100.0
M0141,2023-05,1,1,0,0,518.2,100.0
M0141,2023-06,1,1,0,0,1152.57,100.0
M0141,2023-08,1,1,0,0,1576.71,100.0
M0141,2023-09,2,1,0,0,78.14,50.0
M0141,2023-11,2,1,0,0,916.92,50.0
M0141,2023-12,2,0,1,0,0.0,0.0
M0141,2024-02,3,2,1,0,3463.94,66.67
M0141,2024-03,1,1,0,0,411.17,100.0
M0141,2024-04,1,1,0,0,1680.88,100.0
M0141,2024-10,3,1,2,0,2434.23,33.33
M0141,2025-01,3,2,1,0,1977.91,66.67
M0141,2025-03,3,3,0,0,5323.9,100.0
M0141,2025-05,1,1,0,0,559.08,100.0
M0141,2025-06,1,1,0,0,114.79,100.0
M0141,2025-10,1,1,0,0,2383.09,100.0
M0141,2025-11,2,1,0,0,2116.38,50.0
M0141,2026-02,2,2,0,0,1936.2,100.0
M0142,2024-04,2,1,0,1,2419.21,50.0
M0142,2024-06,2,2,0,0,2296.97,100.0
M0142,2024-07,2,2,0,0,3419.81,100.0
M0142,2024-08,2,1,1,0,2264.53,50.0
M0142,2024-09,2,2,0,0,2539.05,100.0
M0142,2024-11,1,1,0,0,608.3,100.0
M0142,2024-12,1,1,0,0,753.4,100.0
M0142,2025-01,1,0,0,1,0.0,0.0
M0142,2025-02,1,1,0,0,1146.54,100.0
M0142,2025-03,1,1,0,0,582.93,100.0
M0142,2025-04,2,2,0,0,1867.71,100.0
M0142,2025-05,2,0,1,0,0.0,0.0
M0142,2025-06,2,1,0,1,556.38,50.0
M0142,2025-10,2,1,1,0,1116.41,50.0
M0142,2025-11,4,4,0,0,4739.28,100.0
M0142,2025-12,3,2,0,1,2667.26,66.67
M0142,2026-01,1,1,0,0,1527.21,100.0
M0142,2026-02,1,1,0,0,1027.97,100.0
M0142,2026-03,1,1,0,0,1349.47,100.0
M0143,2023-10,1,0,0,1,0.0,0.0
M0143,2023-11,2,1,1,0,2164.02,50.0
M0143,2024-03,2,2,0,0,1664.52,100.0
M0143,2024-04,1,1,0,0,1207.52,100.0
M0143,2024-05,1,1,0,0,1406.43,100.0
M0143,2024-06,1,1,0,0,1222.31,100.0
M0143,2024-09,1,1,0,0,987.17,100.0
M0143,2024-10,1,1,0,0,254.52,100.0
M0143,2025-02,2,1,1,0,1741.59,50.0
M0143,2025-04,2,2,0,0,2020.64,100.0
M0143,2025-05,1,1,0,0,544.83,100.0
M0143,2025-06,1,1,0,0,439.51,100.0
M0143,2025-08,1,1,0,0,2362.78,100.0
M0143,2025-09,2,1,0,0,2414.49,50.0
M0143,2025-11,1,1,0,0,1452.68,100.0
M0143,2025-12,1,0,1,0,0.0,0.0
M0143,2026-01,1,1,0,0,404.78,100.0
M0143,2026-03,1,1,0,0,412.04,100.0
M0144,2024-01,1,1,0,0,812.82,100.0
M0144,2024-02,1,1,0,0,1909.17,100.0
M0144,2024-03,1,0,1,0,0.0,0.0
M0144,2024-04,1,1,0,0,1191.8,100.0
M0144,2024-06,1,1,0,0,1202.46,100.0
M0144,2024-07,1,1,0,0,656.66,100.0
M0144,2024-08,1,1,0,0,1624.17,100.0
M0144,2024-11,1,1,0,0,1596.04,100.0
M0144,2025-01,1,1,0,0,948.47,100.0
M0144,2025-02,3,3,0,0,2589.39,100.0
M0144,2025-04,3,2,0,0,3435.86,66.67
M0144,2025-05,1,1,0,0,684.46,100.0
M0144,2025-07,1,1,0,0,2189.84,100.0
M0144,2025-08,1,1,0,0,1771.94,100.0
M0144,2025-09,2,2,0,0,1793.52,100.0
M0144,2025-10,1,1,0,0,776.51,100.0
M0144,2025-11,1,1,0,0,1939.2,100.0
M0144,2025-12,1,1,0,0,1376.94,100.0
M0144,2026-01,1,1,0,0,1658.74,100.0
M0144,2026-02,2,2,0,0,265.31,100.0
M0145,2024-12,1,1,0,0,902.2,100.0
M0145,2025-04,2,2,0,0,1200.41,100.0
M0145,2025-05,3,2,1,0,3243.84,66.67
M0145,2025-06,4,3,0,0,4902.94,75.0
M0145,2025-07,3,3,0,0,4333.72,100.0
M0145,2025-08,1,1,0,0,2124.72,100.0
M0145,2025-09,1,1,0,0,778.67,100.0
M0145,2025-10,3,2,0,0,2018.4,66.67
M0145,2026-02,2,1,0,0,445.86,50.0
M0145,2026-03,1,0,0,0,0.0,0.0
M0146,2024-06,4,3,0,0,2772.72,75.0
M0146,2024-07,1,1,0,0,1421.08,100.0
M0146,2024-08,1,1,0,0,1209.68,100.0
M0146,2024-09,1,1,0,0,1907.7,100.0
M0146,2024-11,2,2,0,0,943.89,100.0
M0146,2025-01,2,2,0,0,1669.62,100.0
M0146,2025-02,2,1,0,0,1431.95,50.0
M0146,2025-03,1,1,0,0,597.49,100.0
M0146,2025-04,1,1,0,0,711.16,100.0
M0146,2025-05,1,1,0,0,1641.48,100.0
M0146,2025-06,5,5,0,0,2359.63,100.0
M0146,2025-07,1,0,1,0,0.0,0.0
M0146,2025-08,3,2,1,0,2922.42,66.67
M0146,2025-09,1,1,0,0,1568.67,100.0
M0146,2025-10,2,2,0,0,2088.59,100.0
M0146,2025-11,1,1,0,0,925.69,100.0
M0146,2026-02,2,1,1,0,1752.2,50.0
M0147,2024-11,2,2,0,0,2686.1,100.0
M0147,2025-01,5,5,0,0,6429.21,100.0
M0147,2025-03,2,2,0,0,2298.57,100.0
M0147,2025-04,1,0,0,0,0.0,0.0
M0147,2025-05,2,2,0,0,3253.81,100.0
M0147,2025-07,4,2,1,0,1833.32,50.0
M0147,2025-08,1,0,0,0,0.0,0.0
M0147,2025-09,3,3,0,0,5378.47,100.0
M0147,2025-11,1,1,0,0,242.26,100.0
M0147,2026-01,1,1,0,0,1225.56,100.0
M0147,2026-02,2,2,0,0,2657.55,100.0
M0148,2023-12,3,3,0,0,2859.14,100.0
M0148,2024-01,4,2,2,0,2352.78,50.0
M0148,2024-02,1,1,0,0,1684.83,100.0
M0148,2024-03,2,2,0,0,2171.17,100.0
M0148,2024-06,2,2,0,0,673.96,100.0
M0148,2024-07,1,1,0,0,1434.3,100.0
M0148,2024-08,2,2,0,0,4323.39,100.0
M0148,2024-10,3,3,0,0,2073.86,100.0
M0148,2024-11,3,2,0,0,3162.58,66.67
M0148,2024-12,1,1,0,0,1287.45,100.0
M0148,2025-01,1,1,0,0,202.4,100.0
M0148,2025-03,1,1,0,0,1163.03,100.0
M0148,2025-04,1,0,0,0,0.0,0.0
M0148,2025-05,1,1,0,0,290.36,100.0
M0148,2025-06,1,0,0,0,0.0,0.0
M0148,2025-07,2,1,0,0,788.35,50.0
M0148,2025-09,2,2,0,0,1220.78,100.0
M0148,2025-10,2,2,0,0,978.43,100.0
M0148,2025-11,1,1,0,0,1601.56,100.0
M0148,2026-01,1,1,0,0,825.11,100.0
M0148,2026-03,1,1,0,0,637.12,100.0
M0149,2023-10,1,1,0,0,1796.01,100.0
M0149,2023-12,2,2,0,0,2184.11,100.0
M0149,2024-01,1,1,0,0,1110.75,100.0
M0149,2024-04,1,1,0,0,2208.06,100.0
M0149,2024-05,1,1,0,0,1492.31,100.0
M0149,2024-06,4,3,1,0,4436.44,75.0
M0149,2024-07,3,2,0,0,2188.52,66.67
M0149,2024-08,2,2,0,0,4005.59,100.0
M0149,2024-10,3,3,0,0,4363.25,100.0
M0149,2024-11,1,1,0,0,743.55,100.0
M0149,2024-12,1,1,0,0,1013.03,100.0
M0149,2025-02,1,1,0,0,1183.72,100.0
M0149,2025-03,2,2,0,0,1765.47,100.0
M0149,2025-05,3,3,0,0,1706.89,100.0
M0149,2025-07,1,1,0,0,2184.92,100.0
M0149,2025-08,2,1,0,1,2262.16,50.0
M0149,2025-10,1,1,0,0,932.05,100.0
M0149,2025-12,1,0,1,0,0.0,0.0
M0149,2026-01,1,1,0,0,713.83,100.0
M0149,2026-02,1,1,0,0,1519.23,100.0
M0150,2023-10,1,1,0,0,1965.74,100.0
M0150,2023-11,1,0,0,0,0.0,0.0
M0150,2024-01,1,1,0,0,345.82,100.0
M0150,2024-03,1,1,0,0,1656.7,100.0
M0150,2024-05,2,2,0,0,967.67,100.0
M0150,2024-06,1,1,0,0,1535.14,100.0
M0150,2024-07,1,1,0,0,1817.91,100.0
M0150,2024-09,2,2,0,0,1025.27,100.0
M0150,2024-10,1,1,0,0,268.31,100.0
M0150,2024-11,1,1,0,0,2192.57,100.0
M0150,2024-12,3,3,0,0,2962.3,100.0
M0150,2025-01,1,1,0,0,1071.98,100.0
M0150,2025-04,1,1,0,0,1026.86,100.0
M0150,2025-05,1,1,0,0,1996.77,100.0
M0150,2025-06,1,1,0,0,255.78,100.0
M0150,2025-07,1,1,0,0,1305.26,100.0
M0150,2025-08,2,1,1,0,113.01,50.0
M0150,2025-10,1,1,0,0,1838.81,100.0
M0150,2025-11,1,1,0,0,2222.15,100.0
M0150,2025-12,1,1,0,0,1858.06,100.0
M0150,2026-03,1,1,0,0,359.79,100.0
M0151,2025-01,1,1,0,0,158.59,100.0
M0151,2025-02,5,4,1,0,6374.19,80.0
M0151,2025-03,1,1,0,0,1621.73,100.0
M0151,2025-04,3,2,0,1,2592.21,66.67
M0151,2025-05,3,3,0,0,3897.63,100.0
M0151,2025-06,1,1,0,0,1526.33,100.0
M0151,2025-07,3,3,0,0,3019.74,100.0
M0151,2025-08,2,2,0,0,3310.4,100.0
M0151,2025-09,2,2,0,0,1831.88,100.0
M0151,2025-11,2,2,0,0,2098.61,100.0
M0151,2026-01,1,1,0,0,1254.39,100.0
M0151,2026-02,3,3,0,0,4471.99,100.0
M0152,2024-10,5,4,1,0,6108.89,80.0
M0152,2024-11,2,2,0,0,3301.39,100.0
M0152,2025-01,2,2,0,0,4348.51,100.0
M0152,2025-02,4,4,0,0,5677.53,100.0
M0152,2025-03,4,4,0,0,3770.47,100.0
M0152,2025-04,3,1,1,0,1698.76,33.33
M0152,2025-05,2,2,0,0,1571.07,100.0
M0152,2025-06,1,1,0,0,1783.69,100.0
M0152,2025-07,3,2,1,0,1130.06,66.67
M0152,2025-08,4,4,0,0,2550.12,100.0
M0152,2025-10,2,0,0,1,0.0,0.0
M0152,2025-12,2,2,0,0,3159.06,100.0
M0152,2026-01,3,3,0,0,722.41,100.0
M0152,2026-02,3,2,1,0,1312.85,66.67
M0153,2023-10,1,0,0,0,0.0,0.0
M0153,2024-01,1,1,0,0,92.3,100.0
M0153,2024-03,1,1,0,0,772.07,100.0
M0153,2024-04,1,1,0,0,1504.3,100.0
M0153,2024-08,1,0,0,1,0.0,0.0
M0153,2024-10,1,1,0,0,937.1,100.0
M0153,2024-11,1,1,0,0,862.24,100.0
M0153,2024-12,2,2,0,0,2160.32,100.0
M0153,2025-01,2,2,0,0,1606.94,100.0
M0153,2025-02,2,2,0,0,1743.21,100.0
M0153,2025-04,2,2,0,0,1432.39,100.0
M0153,2025-06,1,0,1,0,0.0,0.0
M0153,2025-08,1,1,0,0,2382.07,100.0
M0153,2025-09,2,1,0,1,1939.52,50.0
M0153,2025-11,1,1,0,0,2184.97,100.0
M0153,2025-12,2,2,0,0,2063.16,100.0
M0153,2026-01,1,1,0,0,986.54,100.0
M0154,2023-05,1,1,0,0,1345.52,100.0
M0154,2023-08,2,2,0,0,3303.93,100.0
M0154,2023-09,1,1,0,0,1885.72,100.0
M0154,2023-11,1,1,0,0,94.31,100.0
M0154,2024-01,1,0,1,0,0.0,0.0
M0154,2024-02,3,3,0,0,1330.41,100.0
M0154,2024-03,3,3,0,0,4129.8,100.0
M0154,2024-05,1,1,0,0,2189.85,100.0
M0154,2024-06,1,1,0,0,2452.43,100.0
M0154,2024-07,4,2,0,0,1112.66,50.0
M0154,2024-10,2,2,0,0,2470.42,100.0
M0154,2024-11,1,1,0,0,62.58,100.0
M0154,2025-01,2,2,0,0,1548.11,100.0
M0154,2025-02,1,0,1,0,0.0,0.0
M0154,2025-03,1,1,0,0,2091.75,100.0
M0154,2025-04,2,2,0,0,1855.65,100.0
M0154,2025-05,1,1,0,0,653.44,100.0
M0154,2025-06,2,2,0,0,1773.49,100.0
M0154,2025-08,1,1,0,0,1854.49,100.0
M0155,2023-12,1,1,0,0,1976.9,100.0
M0155,2024-03,1,1,0,0,1117.34,100.0
M0155,2024-04,1,1,0,0,1304.15,100.0
M0155,2024-05,1,1,0,0,1331.95,100.0
M0155,2024-08,1,1,0,0,827.47,100.0
M0155,2024-09,3,1,0,0,217.66,33.33
M0155,2024-10,1,1,0,0,325.8,100.0
M0155,2024-11,1,1,0,0,679.58,100.0
M0155,2025-03,2,2,0,0,2954.37,100.0
M0155,2025-04,1,1,0,0,591.72,100.0
M0155,2025-06,1,1,0,0,1847.04,100.0
M0155,2025-09,2,1,0,1,867.2,50.0
M0155,2025-11,3,3,0,0,2770.0,100.0
M0155,2026-01,1,1,0,0,1410.33,100.0
M0155,2026-03,1,1,0,0,538.64,100.0
M0156,2024-04,1,1,0,0,1204.84,100.0
M0156,2024-05,2,2,0,0,3781.61,100.0
M0156,2024-06,1,1,0,0,2448.42,100.0
M0156,2024-07,1,1,0,0,2214.82,100.0
M0156,2024-08,3,2,0,1,1307.96,66.67
M0156,2024-09,1,1,0,0,2068.31,100.0
M0156,2024-10,2,1,0,1,1780.85,50.0
M0156,2024-11,3,2,0,0,2735.27,66.67
M0156,2024-12,2,2,0,0,2862.24,100.0
M0156,2025-01,1,1,0,0,772.57,100.0
M0156,2025-02,2,2,0,0,4149.67,100.0
M0156,2025-03,3,3,0,0,3207.22,100.0
M0156,2025-05,2,1,0,0,193.44,50.0
M0156,2025-06,1,1,0,0,2244.87,100.0
M0156,2025-07,2,1,1,0,1754.1,50.0
M0156,2025-08,3,3,0,0,2354.78,100.0
M0156,2025-09,2,1,0,0,2209.65,50.0
M0156,2025-10,1,1,0,0,928.18,100.0
M0156,2025-11,2,2,0,0,3311.98,100.0
M0156,2025-12,3,3,0,0,2401.99,100.0
M0156,2026-01,2,1,0,0,996.93,50.0
M0156,2026-03,4,3,1,0,3677.22,75.0
M0157,2024-07,1,1,0,0,521.29,100.0
M0157,2024-11,2,2,0,0,3191.28,100.0
M0157,2024-12,2,2,0,0,2387.95,100.0
M0157,2025-02,2,1,0,0,2080.34,50.0
M0157,2025-04,1,1,0,0,1675.62,100.0
M0157,2025-05,2,1,0,0,2190.36,50.0
M0157,2025-06,3,2,1,0,846.22,66.67
M0157,2025-07,2,2,0,0,2975.69,100.0
M0157,2025-09,3,3,0,0,1976.22,100.0
M0157,2025-10,2,1,0,0,687.08,50.0
M0157,2025-12,1,1,0,0,2414.83,100.0
M0157,2026-01,2,2,0,0,1984.39,100.0
M0157,2026-02,4,2,0,2,2083.23,50.0
M0158,2024-04,1,1,0,0,43.38,100.0
M0158,2024-07,1,1,0,0,79.01,100.0
M0158,2024-08,1,1,0,0,2080.82,100.0
M0158,2024-09,1,1,0,0,1370.52,100.0
M0158,2025-01,1,0,0,0,0.0,0.0
M0158,2025-03,2,2,0,0,2489.18,100.0
M0158,2025-04,2,2,0,0,2417.94,100.0
M0158,2025-06,2,2,0,0,1834.78,100.0
M0158,2025-07,3,2,0,0,4185.26,66.67
M0158,2025-08,2,1,1,0,2062.79,50.0
M0158,2025-10,4,4,0,0,6223.61,100.0
M0158,2025-11,2,2,0,0,1189.42,100.0
M0158,2025-12,2,2,0,0,3007.32,100.0
M0158,2026-01,3,2,0,0,2647.61,66.67
M0158,2026-03,1,1,0,0,1091.47,100.0
M0159,2023-04,1,0,0,0,0.0,0.0
M0159,2023-05,1,0,1,0,0.0,0.0
M0159,2023-06,2,2,0,0,1503.26,100.0
M0159,2023-08,1,1,0,0,844.77,100.0
M0159,2023-09,1,0,0,0,0.0,0.0
M0159,2023-10,1,1,0,0,1887.97,100.0
M0159,2023-12,1,1,0,0,2040.88,100.0
M0159,2024-01,1,1,0,0,2158.29,100.0
M0159,2024-03,2,1,0,1,1583.51,50.0
M0159,2024-05,3,2,0,0,821.61,66.67
M0159,2024-06,1,1,0,0,890.37,100.0
